社格,名前,読み,住所,電話番号,画像,詳細ページのリンク-,室園年禰神社,,熊本県熊本市中央区室園町17-24,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8351/
-,都呂々神社,よととじんじゃ,熊本県天草郡苓北町都呂々888,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8609/
-,金凝神社,,熊本県山鹿市鹿北町芋生3463,0968-32-3702,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8502/
-,白木諏訪神社,しらきすわじんじゃ,熊本県天草市河浦町白木河内414,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8613/
-,豊葦原神社/遥拝神社,とよあしはらじんじゃ　/　ようはいじんじゃ,熊本県八代市豊原上町3011,0965-39-9123,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8577/
旧村社,竹原神社,たけはらじんじゃ,熊本県八代市竹原町2223,0965-32-7472,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8579/
-,日吉神社（熊本市十禅寺）,ひよしじんじゃ,熊本県熊本市十禅寺2丁目15-3,096-356-0851,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8458/
旧村社,加茂別雷神社（熊本市植木町）,かもわけいかづちじんじゃ,熊本県熊本市植木町豊田859,096-272-0446,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8504/
旧村社,鎧田杵築神社,あぶみだきつきじんじゃ,熊本県熊本市北区植木町鐙田,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8505/
-,田原熊野座神社,たばるくまのざじんじゃ,熊本県熊本市北区植木町豊岡2177,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8506/
-,中川八幡宮,なかがわはちまんぐう,熊本県山鹿市鹿本町中川2112,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8508/
-,高橋八幡宮,たかはしはちまんぐう,熊本県山鹿市鹿本町高橋413,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8509/
-,稲佐熊野座神社,いなさくまのざじんじゃ,熊本県玉名郡玉東町稲佐399,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8478/
-,小天少彦名命神社,おあますくなひこなのみことじんじゃ,熊本県玉名市天水町小天1170,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8479/
-,用木日吉神社,もてぎひよしじんじゃ,熊本県玉名郡和水町用木1809,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8480/
-,坂之上神社,さかのうえじんじゃ,熊本県玉名郡南関町豊永2110,0968-53-3120,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8481/
-,坂下阿蘇神社,さかしたあそじんじゃ,熊本県玉名郡南関町下坂下88,0968-53-8236,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8482/
-,御宇田神宮,みうたじんぐう,熊本県山鹿市鹿本町来民195,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8507/
-,伊倉南八幡宮,いくらみなみはちまんぐう,熊本県玉名市宮原632,0968-72-2924,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8490/
旧村社,木山神宮,きやまじんぐう,熊本県上益城郡益城町木山281,096-286-5185,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8542/
官幣中社・別表神社,八代宮,やつしろぐう,熊本県八代市松江城町7-34,0965-35-2448,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/960/
旧村社,宇都宮神社（玉名郡玉東町）,うつのみやじんじゃ,熊本県玉名郡玉東町木葉1164,096-368-2584,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8477/
旧郷社,伊倉北八幡宮,いくらきたはちまんぐう,熊本県玉名市伊倉北方3009,0968-72-3537,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8491/
-,大見神社,おおみじんじゃ,熊本県宇城市不知火町大見1038,0964-42-2569,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8468/
旧村社,波多神社,はたじんじゃ,熊本県宇城市三角町大字波多2427-1,0964-53-0802,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8469/
旧村社,塩屋八幡宮,しおやはちまんぐう,熊本県八代市八幡町1-11,0965-32-4530,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8580/
官幣中社、別表神社,八代宮,やつしろぐう,熊本県八代市松江城町7-34,0965-35-2448,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8582/
八幡宮,馬場八幡宮,ばばはちまんぐう,熊本県阿蘇市一の宮町坂梨1379,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8537/
-,伊耶那伎神社（熊本県天草郡）,いざなぎじんじゃ,熊本県天草郡苓北町上津深江599,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8617/
旧村社,大江八幡宮,おおえはちまんぐう,熊本県天草市天草町大江横浜上向7212,0969-42-5206,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8616/
旧村社,加茂神社（熊本県球磨郡）,かもじんじゃ,熊本県球磨郡錦町木上西2294,0966-38-2707,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8592/
-,市房山神宮　里宮神社（下宮）,いちふさやまじんぐう さとみやじんじゃ,熊本県球磨郡湯前町下城,0966-43-3032,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8589/
-,宮原三神宮,みやのはらさんじんぐう,熊本県八代郡氷川町宮原492,0965-62-2186,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8576/
旧村社,黒肥地神宮/王宮神社,くろひじじんぐう/おうぐうじんじゃ,熊本県球磨郡多良木町黒肥地1278,0966-42-2529,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8595/
旧村社,一勝地阿蘇神社,いっしょうちあそじんじゃ,熊本県球磨郡球磨村一勝地甲421,0966-32-0053,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8599/
-,登立菅原神社,のぼりたてすがわらじんじゃ,熊本県上天草市大矢野町登立14256,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8641/
旧村社,津留神社,,熊本県天草市河浦町新合241,0969-77-0032,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8615/
旧村社,海東阿蘇神社,かいとうあそじんじゃ,熊本県宇城市小川町西海東1294,0964-43-1777,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8563/
旧村社,一町田八幡宮,,熊本県天草市河浦町河浦5015,0969-76-0003,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8614/
-,田浦阿蘇神社,たのうらあそじんじゃ,熊本県葦北郡芦北町田浦1250,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8583/
旧郷社,宮地神社,みやじじんじゃ,熊本県熊本県熊本市南区城南町宮地935,0964-28-2871,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8568/
旧村社,津志田八幡宮,つしだはちまんぐう,熊本県上益城郡甲佐町津志田1892,096-234-0753,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8552/
旧村社,上仲間高田八幡宮,かみなかまたかだはちまんぐう,熊本県上益城郡嘉島町上仲間1,0964-28-2871,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8540/
旧村社,日奈久阿蘇神社,ひなぐあそじんじゃ,熊本県八代市日奈久大坪町1917,0965-38-0706,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8574/
旧郷社,甲佐神社,こうさじんじゃ,熊本県上益城郡甲佐町上揚876,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8553/
旧村社,白山姫神社（阿蘇郡西原村）,しらやまひめじんじゃ,熊本県阿蘇郡西原村大字河原字門出750,096-279-4722,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8534/
-,大宮寺八幡宮,おおみやじはちまんぐう,熊本県天草市新和町大宮地4458,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8623/
国幣小社、別表神社、肥後国三宮,藤崎八旙宮,ふじさきはちまんぐう,熊本県熊本市中央区井川淵町3-1,096-343-1543,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8345/
-,菅原神社（熊本市中央区）,すがわらじんじゃ,熊本県熊本市中央区水前寺公園20-49,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8358/
旧県社,熊本大神宮,くまもとだいじんぐう,熊本県熊本市中央区本丸3-5,096-352-0422,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8359/
-,味噌天神宮,みそてんじんぐう,熊本県熊本市中央区大江本町7,096-362-4618,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8339/
-,本山神社,もとやまじんじゃ,熊本県熊本市中央区本山1,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8350/
-,菅原神社（熊本市中央区）,すがわらじんじゃ,熊本県熊本市中央区渡鹿6-11-89,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8360/
-,小山諏訪神社,おやますわじんじゃ,熊本県熊本市東区小山町3371,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8361/
旧村社,蘇古鶴神社,そこづるじんじゃ,熊本県菊池郡菊陽町原水5092,096-232-2097,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8517/
-,田底六殿神社,,熊本県山鹿市植木町宮原2,096-274-6256,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8503/
-,加恵須賀神社,かえすがじんじゃ,熊本県菊池市七城町加恵292,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8521/
旧郷社,大津山阿蘇神社,おおつやまあそじんじゃ,熊本県玉名郡南関町関東972,0968-53-0625,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8483/
-,名石神社,めいしじんじゃ,熊本県玉名郡長洲町上沖洲298,0968-78-0037,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8484/
-,四王子神社,しおうじじんじゃ,熊本県玉名郡長洲町長洲1274,0968-78-0426,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8485/
-,原万田大神宮,,熊本県荒尾市西原町1丁目10-6,0968-64-3337,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8486/
旧村社,四山神社,よつやまじんじゃ,熊本県荒尾市大島818,0968-62-1390,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8487/
-,玉名大神宮,たまなだいじんぐう,熊本県玉名市玉名4601,0968-73-6447,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8492/
旧県社,大宮神社（山鹿市山鹿）,おおみやじんじゃ,熊本県山鹿市山鹿196,0968-44-1257,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8512/
-,新開大神宮,しんかいだいじんぐう,熊本県熊本市内田町1266,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8460/
-,河内阿蘇神社,かわちあそじんじゃ,熊本県熊本市河内町河内2207,096-276-0213,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8461/
旧県社,河尻神宮,かわしりじんぐう,熊本県熊本市八幡5丁目1-50,096-357-9166,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8462/
-,上代阿蘇神社,かみだいあそじんじゃ,熊本県熊本市上代3丁目17-53,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8463/
-,春日神社（熊本市春日）,かすがじんじゃ,熊本県熊本市春日3丁目4-8,096-359-8481,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8464/
旧村社,永尾神社,えいのおじんじゃ,熊本県宇城市不知火町永尾615,0964-42-2053,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8465/
旧郷社,郡浦神社,こうのうらじんじゃ,熊本県宇城市三角町郡浦2666,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8466/
-,松合年神社,まつあいじんじゃ,熊本県宇城市不知火町松合744,0964-42-2151,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8467/
-,網田神社,おうだじんじゃ,熊本県宇土市下網田町564,0964-27-0312,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8470/
旧郷社,西岡神宮,にしおかじんぐう,熊本県宇土市神馬町577,0964-22-1824,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8471/
旧村社,松山神社（宇土市松山町）,まつやまじんじゃ,熊本県宇土市松山町2398,0964-22-4861,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8472/
旧県社,住吉神社(宇土市住吉町),すみよしじんじゃ,熊本県宇土市住吉町2065,0964-24-3341,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8473/
旧郷社,野原八幡宮,のばらはちまんぐう,熊本県荒尾市野原1529,0968-62-1013,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8474/
